Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2019-01-01,525.2531127929688,525.2531127929688,525.2531127929688,525.2531127929688,0,0.0,0.0
2019-01-02,544.4230418051995,555.924892671619,525.2531797930261,552.0909423828125,43038843,0.0,0.0
2019-01-03,559.7588842795001,567.4267846658124,552.0909286091186,563.5928344726562,37546503,0.0,0.0
2019-01-04,559.7588780887514,582.7626342773438,555.9248726539289,582.7626342773438,44625853,0.0,0.0
2019-01-07,601.9325482426531,621.1023559570312,590.4306415003969,621.1023559570312,83469605,0.0,0.0
2019-01-08,624.9362937150285,647.9401067310228,613.4343872070312,613.4343872070312,61761183,0.0,0.0
2019-01-09,628.770291025999,640.2721983919787,617.2684389440957,624.9363403320312,29333272,0.0,0.0
2019-01-10,636.4381446533433,647.9400501570682,632.6041945801243,640.2720947265625,59217361,0.0,0.0
2019-01-11,647.9400501570682,647.9400501570682,632.6041945801243,640.2720947265625,24631425,0.0,0.0
2019-01-14,651.7740276078404,651.7740276078404,632.6042211524558,636.4381713867188,23523294,0.0,0.0
2019-01-15,632.604208075798,636.4381582308089,624.9362524817079,628.7702026367188,28745718,0.0,0.0
2019-01-16,636.4381713867188,644.1060718552446,632.6042211524558,636.4381713867188,29425410,0.0,0.0
2019-01-17,644.1060447997817,663.2759057340122,636.4381446533433,640.2720947265625,62929912,0.0,0.0
2019-01-18,647.9400501570682,651.7740002302874,632.6041945801243,640.2720947265625,23144703,0.0,0.0
2019-01-21,647.9400846630285,655.6079852178198,640.2721288241669,644.1060791015625,28515375,0.0,0.0
2019-01-22,647.9401049199823,651.7740553172412,632.604248046875,632.604248046875,15990581,0.0,0.0
2019-01-23,628.770242365544,636.4381984441338,624.9362919682853,632.604248046875,21087675,0.0,0.0
2019-01-24,628.770291025999,632.6042970040431,624.9363403320312,624.9363403320312,18590040,0.0,0.0
2019-01-25,632.6042282693755,655.6079852178198,624.936272430514,644.1060791015625,68879632,0.0,0.0
2019-01-28,647.9401076256215,709.2835353742059,647.9401076256215,705.4495849609375,212378945,0.0,0.0
2019-01-29,705.4495868057104,709.2835372290048,682.4457736977994,686.2797241210938,60544023,0.0,0.0
2019-01-30,697.7815831237168,793.6307241628048,697.7815831237168,785.9627685546875,223860931,0.0,0.0
2019-01-31,805.132707607433,812.8006086712358,766.7930364361972,774.4609375,144832826,0.0,0.0
2019-02-01,774.4609034885283,789.7967602267134,766.7930027614716,770.626953125,48740737,0.0,0.0
2019-02-04,774.4609375,805.132707607433,770.6269869680987,774.4609375,45600620,0.0,0.0
2019-02-05,774.4609375,774.4609375,774.4609375,774.4609375,0,0.0,0.0
2019-02-06,774.4609307824488,782.128887063815,759.1250735037902,766.7930297851562,37044945,0.0,0.0
2019-02-07,770.6269802838026,801.29869484112,762.95907928651,766.7930297851562,101190954,0.0,0.0
2019-02-08,762.9590040116624,766.7929541320445,728.4532870760185,732.2872924804688,85470525,0.0,0.0
2019-02-11,732.2873204704787,732.2873204704787,701.6155524828587,709.2835083007812,52090526,0.0,0.0
2019-02-12,709.2834553858751,736.1212158203125,693.947600178206,736.1212158203125,60822798,0.0,0.0
2019-02-13,751.4571200599866,762.9590260372455,728.4533081054688,728.4533081054688,70896971,0.0,0.0
2019-02-14,736.1212781104017,743.7891787210558,709.2835154049709,716.951416015625,40634763,0.0,0.0
2019-02-15,720.7854076433426,747.6231698289236,709.2835016660837,728.4533081054688,55270215,0.0,0.0
2019-02-18,747.6231236627266,782.1287841796875,747.6231236627266,782.1287841796875,127416712,0.0,0.0
2019-02-19,789.7967529931256,789.7967529931256,759.1250397976712,762.9590454101562,53406084,0.0,0.0
2019-02-20,766.7929957385703,778.2949020078835,759.1250397976712,762.9590454101562,35647880,0.0,0.0
2019-02-21,774.460862784546,797.464674324829,762.9590122984731,785.9627685546875,99289141,0.0,0.0
2019-02-22,785.9628026647115,785.9628026647115,762.9590454101562,762.9590454101562,45923574,0.0,0.0
2019-02-25,774.4608758151045,778.2948813257058,743.7891634347112,747.6231689453125,38685819,0.0,0.0
2019-02-26,736.1212564446339,739.9552066371189,713.117444721586,720.785400390625,53283706,0.0,0.0
2019-02-27,732.2873278050747,732.2873278050747,713.1174657102979,716.951416015625,17158246,0.0,0.0
2019-02-28,728.4533149194823,736.1212707374048,709.2835083007812,709.2835083007812,22270460,0.0,0.0
2019-03-01,713.1174657102979,732.2873278050747,713.1174657102979,716.951416015625,29644295,0.0,0.0
2019-03-04,713.1174857874744,716.9514362007428,701.6155792635967,705.4495849609375,30273901,0.0,0.0
2019-03-05,705.4495104767773,716.9513605021716,693.9476051673164,697.7815551757812,25443770,0.0,0.0
2019-03-06,697.7816306750493,701.6155810983436,686.2797241210938,686.2797241210938,16803281,0.0,0.0
2019-03-07,686.2797241210938,686.2797241210938,686.2797241210938,686.2797241210938,0,0.0,0.0
2019-03-08,678.6118240232579,678.6118240232579,659.4420166015625,659.4420166015625,23851563,0.0,0.0
2019-03-11,655.6079576486626,670.9438133974231,651.7740075324896,667.10986328125,9084993,0.0,0.0
2019-03-12,682.445683781045,690.113638901402,659.441928988104,663.27587890625,17481909,0.0,0.0
2019-03-13,659.4420166015625,674.7778735957334,655.6080108899654,659.4420166015625,10387085,0.0,0.0
2019-03-14,674.7778328928966,705.4495450311098,674.7778328928966,701.6155395507812,43819413,0.0,0.0
2019-03-15,709.283460485242,713.1174104937069,690.1136551588517,697.7815551757812,20517131,0.0,0.0
2019-03-18,690.1136256584551,690.1136256584551,670.9437658674553,674.7777709960938,17833685,0.0,0.0
2019-03-19,678.6117208406681,682.4456706852424,670.9437658674553,674.7777709960938,9483901,0.0,0.0
2019-03-20,670.9437658674553,682.4456706852424,667.109816022881,674.7777709960938,17005983,0.0,0.0
2019-03-21,690.1136551588517,713.1174104937069,690.1136551588517,697.7815551757812,50331881,0.0,0.0
2019-03-22,705.4495450311098,709.2834952273691,693.9476391582625,701.6155395507812,27456384,0.0,0.0
2019-03-25,690.1136256584551,690.1136256584551,670.9437658674553,674.7777709960938,24077891,0.0,0.0
2019-03-26,697.781547392335,697.781547392335,678.6117422797754,690.1136474609375,19820902,0.0,0.0
2019-03-27,697.7816306750493,697.7816306750493,682.4457736977994,686.2797241210938,23393356,0.0,0.0
2019-03-28,678.6118502058019,686.279751356698,674.777899630354,682.44580078125,8740305,0.0,0.0
2019-03-29,690.1137228437943,690.1137228437943,667.1099099687058,678.61181640625,12560940,0.0,0.0
2019-04-01,686.2796422111729,693.9475974266362,678.6117422797754,690.1136474609375,13663636,0.0,0.0
