Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2019-01-28,1492.893298395079,1637.83439532664,1492.893298395079,1601.59912109375,82268300,0.0,0.0
2019-01-29,1608.8462858380012,1630.587451862839,1536.375732421875,1536.375732421875,37545400,0.0,0.0
2019-01-30,1550.8697965419788,1572.6109619140625,1536.3756862939229,1572.6109619140625,19364200,0.0,0.0
2019-01-31,1587.105135205766,1601.599246029563,1543.622802734375,1543.622802734375,22120000,0.0,0.0
2019-02-01,1543.6227877634876,1558.1168984467129,1529.1286770802624,1536.375732421875,9661400,0.0,0.0
2019-02-04,1543.622711323583,1579.857986237282,1536.375656340843,1558.1168212890625,16169800,0.0,0.0
2019-02-05,1558.1168212890625,1558.1168212890625,1558.1168212890625,1558.1168212890625,0,0.0,0.0
2019-02-06,1572.6109619140625,1623.340347782258,1565.3639067900347,1572.6109619140625,28297300,0.0,0.0
2019-02-07,1572.611009129938,1587.1051198131634,1536.375732421875,1536.375732421875,14953900,0.0,0.0
2019-02-08,1529.1286948599466,1529.1286948599466,1463.9051960270579,1485.6463623046875,17396900,0.0,0.0
2019-02-11,1485.6462140095507,1485.6462140095507,1413.1756669846945,1416.7991943359375,20831100,0.0,0.0
2019-02-12,1424.0462253216615,1445.7873890670303,1347.9521522128705,1405.9285888671875,22483900,0.0,0.0
2019-02-13,1413.1757354736328,1431.2933731079102,1380.5639877319336,1391.4345703125,8680500,0.0,0.0
2019-02-14,1398.6814889518052,1413.1755976456063,1326.2109454827998,1329.83447265625,16503700,0.0,0.0
2019-02-15,1318.9639501545091,1322.5874774900983,1286.3522041342053,1300.8463134765625,15417600,0.0,0.0
2019-02-18,1326.2109887900472,1337.0815706653755,1271.858079413406,1293.5992431640625,18682800,0.0,0.0
2019-02-19,1311.716971895292,1431.2933809354709,1311.716971895292,1395.05810546875,46255200,0.0,0.0
2019-02-20,1413.1756669846945,1438.5403584433943,1395.0580302284807,1416.7991943359375,28137000,0.0,0.0
2019-02-21,1427.6698731588663,1601.599197807662,1409.5522351746167,1579.8580322265625,87774900,0.0,0.0
2019-02-22,1579.8580170380906,1616.0932926582302,1521.881576045867,1572.6109619140625,50870400,0.0,0.0
2019-02-25,1587.1049282367412,1587.1049282367412,1492.8932201678936,1507.3873291015625,21772600,0.0,0.0
2019-02-26,1521.8815370650975,1521.8815370650975,1434.916877804235,1438.5404052734375,30316700,0.0,0.0
2019-02-27,1449.410888671875,1507.38732421875,1442.1638342285157,1449.410888671875,30254900,0.0,0.0
2019-02-28,1471.1521046045796,1478.3991593070652,1413.1756669846945,1416.7991943359375,11736500,0.0,0.0
2019-03-01,1442.1638342285157,1463.9049975585938,1424.0461981201172,1449.410888671875,15926800,0.0,0.0
2019-03-04,1471.1522486153904,1550.8698581462736,1471.1522486153904,1543.622802734375,40142100,0.0,0.0
2019-03-05,1550.8697971179724,1587.1050727515699,1500.1404112309358,1514.634521484375,29632100,0.0,0.0
2019-03-06,1514.6344115002319,1521.8814661007116,1456.6579746963953,1463.905029296875,13260000,0.0,0.0
2019-03-07,1463.905029296875,1463.905029296875,1463.905029296875,1463.905029296875,0,0.0,0.0
2019-03-08,1463.9050909246055,1500.1403654524422,1456.658036019038,1492.893310546875,13888200,0.0,0.0
2019-03-11,1471.1520874023436,1550.8696881975445,1456.6579781668527,1521.8814697265625,18485900,0.0,0.0
2019-03-12,1543.6227744717903,1543.6227744717903,1463.9051664004771,1471.1522216796875,7874100,0.0,0.0
2019-03-13,1492.8932665784212,1536.3755947311909,1463.9050478099082,1529.1285400390625,16496100,0.0,0.0
2019-03-14,1550.8698431051002,1558.1168984467129,1514.6345663970371,1536.375732421875,10865600,0.0,0.0
2019-03-15,1536.3755947311909,1543.622649423319,1507.3873759626779,1529.1285400390625,3780200,0.0,0.0
2019-03-18,1500.140380859375,1536.37565575936,1492.8933258793782,1500.140380859375,5444000,0.0,0.0
2019-03-19,1507.3874203580096,1529.1285850747117,1471.152145830173,1492.893310546875,6751700,0.0,0.0
2019-03-20,1507.3874203580096,1529.1285850747117,1485.6462556413076,1492.893310546875,7798900,0.0,0.0
2019-03-21,1500.140302299273,1507.3873568997524,1456.6579746963953,1463.905029296875,9059500,0.0,0.0
2019-03-22,1463.9050975578557,1471.152152496261,1434.916877804235,1438.5404052734375,8733400,0.0,0.0
2019-03-25,1420.4227905273438,1420.4227905273438,1387.8110427856445,1391.4345703125,10343800,0.0,0.0
2019-03-26,1402.3051681913862,1416.79927845693,1398.681640625,1398.681640625,3280200,0.0,0.0
2019-03-27,1405.9286492598685,1409.5521767064145,1373.316902240954,1376.9404296875,5930800,0.0,0.0
2019-03-28,1373.316902240954,1387.811012027138,1373.316902240954,1376.9404296875,2931700,0.0,0.0
2019-03-29,1358.8228303242504,1362.4463578717819,1318.9640273014056,1337.0816650390625,10256500,0.0,0.0
2019-04-01,1311.7168954833303,1322.5874774900983,1268.2345674562587,1300.8463134765625,9859000,0.0,0.0
2019-04-02,1322.5874695165196,1322.5874695165196,1282.7286690653368,1297.2227783203125,7462500,0.0,0.0
2019-04-03,1297.2227783203125,1297.2227783203125,1297.2227783203125,1297.2227783203125,0,0.0,0.0
2019-04-04,1282.72880731627,1282.72880731627,1231.9994194563046,1246.4935302734375,14690600,0.0,0.0
2019-04-05,1260.987548828125,1264.6110762672863,1231.9993293148348,1260.987548828125,3994000,0.0,0.0
2019-04-08,1293.5994134292823,1315.3405800415392,1257.3641357421875,1257.3641357421875,16402300,0.0,0.0
2019-04-09,1289.9757080078125,1311.7168716259216,1286.3521807381276,1289.9757080078125,16905100,0.0,0.0
2019-04-10,1289.975776213288,1293.5993036745613,1260.9875565231018,1264.611083984375,8735800,0.0,0.0
2019-04-11,1297.2228390066964,1304.4698939732143,1268.234619140625,1268.234619140625,4934300,0.0,0.0
2019-04-12,1268.2345880938403,1282.7286976720557,1253.740478515625,1253.740478515625,5107300,0.0,0.0
2019-04-15,1268.2346888950894,1271.8582165776468,1235.6229397520729,1242.8699951171875,5835200,0.0,0.0
2019-04-16,1246.4935302734375,1264.6111687948537,1231.9994194563046,1246.4935302734375,9372100,0.0,0.0
2019-04-17,1246.4935302734375,1246.4935302734375,1246.4935302734375,1246.4935302734375,0,0.0,0.0
2019-04-18,1264.6110747923333,1264.6110747923333,1203.0111083984375,1203.0111083984375,12588000,0.0,0.0
2019-04-19,1203.0111083984375,1203.0111083984375,1203.0111083984375,1203.0111083984375,0,0.0,0.0
2019-04-22,1206.6347284084413,1217.505311547256,1184.8935621308117,1188.51708984375,4629500,0.0,0.0
2019-04-23,1195.764142413472,1257.3641133862873,1192.1406147091889,1246.4935302734375,10252600,0.0,0.0
2019-04-24,1253.740607973478,1289.9758856605729,1250.1170802047686,1257.3641357421875,19887800,0.0,0.0
2019-04-25,1257.3641133862873,1271.8582242034204,1224.752364047738,1246.4935302734375,7414600,0.0,0.0
2019-04-26,1253.7405781648597,1257.3641058474172,1221.128829021843,1242.8699951171875,5605000,0.0,0.0
2019-04-29,1242.869857295867,1257.3639664188509,1224.752220892137,1235.622802734375,4273300,0.0,0.0
2019-04-30,1239.246330015121,1268.2345482610888,1235.622802734375,1235.622802734375,10588800,0.0,0.0
2019-05-01,1235.622802734375,1235.622802734375,1235.622802734375,1235.622802734375,0,0.0,0.0
2019-05-02,1239.246330015121,1250.116911857359,1231.999275453629,1235.622802734375,8535200,0.0,0.0
2019-05-03,1235.622863219665,1239.2463906777873,1188.5170062640766,1206.6346435546875,11386900,0.0,0.0
2019-05-06,1195.7640838623047,1221.128776550293,1174.0229187011719,1217.5052490234375,13926500,0.0,0.0
2019-05-07,1239.7146577380954,1243.588766043527,1216.470007905506,1220.3441162109375,12279200,108.66394,0.0
2019-05-08,1208.7217471474094,1220.3440716392115,1166.1065573441354,1177.7288818359375,7060700,0.0,0.0
2019-05-09,1177.7289622440273,1189.3512875293302,1127.3655526743814,1135.11376953125,7155400,0.0,0.0
2019-05-10,1138.9877831044823,1166.1065398450653,1107.994918258102,1150.610107421875,5199500,0.0,0.0
2019-05-13,1150.6102407027265,1185.477217693718,1138.9879150390625,1138.9879150390625,7775000,0.0,0.0
2019-05-14,1107.994853795643,1111.8689616760473,1080.8760986328125,1080.8760986328125,9297200,0.0,0.0
2019-05-15,1084.750436098521,1092.4986534992247,1007.2682620914838,1015.0164794921875,16531500,0.0,0.0
2019-05-16,1015.0164189786992,1015.0164189786992,906.5413818359375,906.5413818359375,16433400,0.0,0.0
2019-05-17,910.4155175479842,976.2753634982639,894.9190832067419,941.4083862304688,16858200,0.0,0.0
2019-05-20,953.0307248485332,976.2753766741072,910.4155298349809,949.1566162109375,6494000,0.0,0.0
2019-05-21,956.9047307708385,1022.7645705404913,953.0306225490941,995.6458129882812,9410300,0.0,0.0
2019-05-22,999.5199451446533,1011.1422700881958,968.52707862854,991.771728515625,4722200,0.0,0.0
2019-05-23,991.7716884328358,1042.1350944860658,991.7716884328358,1038.260986328125,10278700,0.0,0.0
2019-05-24,1049.8832801555764,1135.113657142376,1030.5127399313037,1123.4913330078125,18544700,0.0,0.0
2019-05-27,1131.2397231543625,1193.225461409396,1131.2397231543625,1154.484375,10335600,0.0,0.0
2019-05-28,1166.1065707736545,1177.7288953993054,1080.8761901855469,1115.7431640625,15607300,0.0,0.0
2019-05-29,1100.2467140930828,1135.1136874270185,1084.7502815002224,1088.6243896484375,7037600,0.0,0.0
2019-05-30,1088.6243896484375,1088.6243896484375,1088.6243896484375,1088.6243896484375,0,0.0,0.0
2019-05-31,1092.49853515625,1131.2396179632092,1088.624426875554,1092.49853515625,6691400,0.0,0.0
2019-06-03,1092.49853515625,1092.49853515625,1092.49853515625,1092.49853515625,0,0.0,0.0
2019-06-04,1092.49853515625,1092.49853515625,1092.49853515625,1092.49853515625,0,0.0,0.0
2019-06-05,1092.49853515625,1092.49853515625,1092.49853515625,1092.49853515625,0,0.0,0.0
2019-06-06,1092.49853515625,1092.49853515625,1092.49853515625,1092.49853515625,0,0.0,0.0
2019-06-07,1092.49853515625,1092.49853515625,1092.49853515625,1092.49853515625,0,0.0,0.0
2019-06-10,1092.498583112444,1123.491450718471,1080.876257760184,1084.7503662109375,4181400,0.0,0.0
2019-06-11,1092.4986317586556,1107.9950662516862,1073.1280886423674,1077.002197265625,5360100,0.0,0.0
2019-06-12,1077.002036469558,1142.8618732320851,1077.002036469558,1123.4913330078125,16753400,0.0,0.0
2019-06-13,1123.4914919928588,1166.1066865167259,1119.61738339978,1127.3656005859375,10407400,0.0,0.0
2019-06-14,1154.4842461480034,1169.9806789822048,1115.7431640625,1115.7431640625,8718500,0.0,0.0
2019-06-17,1115.7433076746324,1115.7433076746324,1049.8834596521715,1053.757568359375,9267100,0.0,0.0
2019-06-18,1046.009362656831,1069.2540151603162,1026.6388189039267,1042.13525390625,6527400,0.0,0.0
2019-06-20,1073.128111895393,1073.128111895393,1049.8834596521715,1053.757568359375,6384000,0.0,0.0
2019-06-21,1053.7574189598881,1065.3797434337102,1038.260986328125,1038.260986328125,5609100,0.0,0.0
2019-06-24,1049.8833967916082,1049.8833967916082,1015.0164205143961,1034.386962890625,6456000,0.0,0.0
2019-06-25,1038.2611328125001,1297.826416015625,1038.2611328125001,1297.826416015625,97370800,0.0,0.0
2019-06-26,1305.5745213520097,1421.7977725109422,1243.588787400579,1286.2039794921875,118578600,0.0,0.0
2019-06-27,1286.2040421573627,1352.0638876895168,1239.7147394287833,1305.5745849609375,47155100,0.0,0.0
2019-06-28,1305.5745479038783,1328.8191986083984,1278.4557887486048,1301.700439453125,14194700,0.0,0.0
2019-07-01,1321.0708731319128,1386.9307113818907,1293.9521162054511,1379.1824951171875,58288600,0.0,0.0
2019-07-02,1390.8049270935933,1414.0495776856867,1340.4415174773906,1352.0638427734375,32226500,0.0,0.0
2019-07-03,1355.938010992006,1371.434445403343,1328.8192507721658,1332.693359375,12363000,0.0,0.0
2019-07-04,1355.9378829656862,1402.427181810224,1355.9378829656862,1383.056640625,39516100,0.0,0.0
2019-07-05,1417.9236528620372,1452.7906279324152,1367.5602444270469,1386.9307861328125,50843500,0.0,0.0
2019-07-08,1386.9308186615776,1386.9308186615776,1352.0638427734375,1352.0638427734375,12831300,0.0,0.0
2019-07-09,1352.0638380922749,1352.0638380922749,1305.574537069045,1313.32275390625,12299200,0.0,0.0
2019-07-10,1324.9450577445652,1348.1897078804348,1309.4486243206522,1336.5673828125,10332000,0.0,0.0
2019-07-11,1355.9379733338649,1367.5602988195837,1313.322779886229,1328.8192138671875,9594300,0.0,0.0
2019-07-12,1324.9450855840203,1328.8191940214006,1259.0852421485574,1262.9593505859375,10268000,0.0,0.0
2019-07-15,1270.7075407608695,1278.455757472826,1231.966457201087,1247.462890625,10881100,0.0,0.0
2019-07-16,1247.4628496912426,1305.5744731240645,1239.714633233533,1293.9521484375,17752400,0.0,0.0
2019-07-17,1301.7004076086955,1301.7004076086955,1247.462890625,1247.462890625,10082700,0.0,0.0
2019-07-18,1262.9594242747237,1305.574619572337,1259.0853156113042,1270.7076416015625,13461300,0.0,0.0
2019-07-19,1278.4557843354582,1282.3298927728383,1259.0852421485574,1262.9593505859375,3880300,0.0,0.0
2019-07-22,1266.8333945586303,1278.4557192793518,1243.5887451171875,1243.5887451171875,4145500,0.0,0.0
2019-07-23,1239.714736238532,1290.0781473982224,1231.9665191370411,1266.83349609375,10980300,0.0,0.0
2019-07-24,1266.8335073965568,1274.5817245671778,1251.3370730553145,1255.211181640625,3675500,0.0,0.0
2019-07-25,1247.462853357428,1266.8333945586303,1235.8405286367067,1243.5887451171875,4660300,0.0,0.0
2019-07-26,1243.58884138715,1243.58884138715,1224.2182986864157,1228.0924072265625,4190300,0.0,0.0
2019-07-29,1228.0923766082665,1235.8405934953848,1169.9807499548783,1173.8548583984375,6898800,0.0,0.0
2019-07-30,1169.9808349609375,1189.3513785861185,1162.2326175108649,1169.9808349609375,8953400,0.0,0.0
2019-07-31,1169.980647950863,1181.6029722682556,1123.491350681292,1150.610107421875,8051400,0.0,0.0
2019-08-01,1150.6102913357563,1224.2183571114444,1131.2397477105753,1169.9808349609375,13870500,0.0,0.0
2019-08-02,1162.2326175108649,1181.603161136046,1142.862073885684,1169.9808349609375,7188900,0.0,0.0
2019-08-05,1146.7360788625438,1150.6101872370793,1104.120886742652,1107.9949951171875,5914900,0.0,0.0
2019-08-06,1061.5057262875114,1096.372702698415,1018.8905328964069,1073.1280517578125,8181300,0.0,0.0
2019-08-07,1084.7504145121402,1119.617392121459,1069.2539800191098,1077.002197265625,5993200,0.0,0.0
2019-08-08,1084.7504145121402,1100.2468490051708,1061.5057627725944,1077.002197265625,4207500,0.0,0.0
2019-08-09,1084.7502065132169,1104.1207459152386,1077.0019907524081,1080.8760986328125,3642500,0.0,0.0
2019-08-12,1084.7503505608975,1092.498567350618,1053.7574834020145,1057.631591796875,2508600,0.0,0.0
2019-08-13,1057.631663196492,1057.631663196492,1026.6387939453125,1026.6387939453125,3691400,0.0,0.0
2019-08-14,1053.7574360795454,1080.8761936257104,1049.8833278586649,1065.3797607421875,5076000,0.0,0.0
2019-08-15,1026.6388189039267,1053.7575801579926,1018.8906014027649,1042.13525390625,4523300,0.0,0.0
2019-08-16,1049.88340081721,1212.595957401427,1042.1351838370092,1073.1280517578125,43266800,0.0,0.0
2019-08-19,1084.7503772281138,1107.9950281687163,1073.1280517578125,1073.1280517578125,6917200,0.0,0.0
2019-08-20,1077.0022459168365,1088.6245723116226,1061.5058107237885,1069.2540283203125,5545300,0.0,0.0
2019-08-21,1069.253927951389,1077.0021448206019,1042.1351689091434,1046.00927734375,2804300,0.0,0.0
2019-08-22,1057.631663196492,1057.631663196492,1022.7646852889152,1026.6387939453125,4132900,0.0,0.0
2019-08-23,1046.009266612294,1100.2467841403388,1030.5128330328525,1057.631591796875,16534400,0.0,0.0
2019-08-26,1038.2610340548636,1046.0092507269148,1003.3940590306331,1030.5128173828125,5984500,0.0,0.0
2019-08-27,1038.261060474537,1073.1280363859953,1030.512843605324,1046.00927734375,6881300,0.0,0.0
2019-08-28,1046.0093372272995,1053.7575545400944,1026.6387939453125,1026.6387939453125,2169400,0.0,0.0
2019-08-29,1026.6387459401335,1046.0092883163625,1026.6387459401335,1034.386962890625,2514900,0.0,0.0
2019-08-30,1042.1351689091434,1080.8762532552082,1038.261060474537,1046.00927734375,4848100,0.0,0.0
2019-09-02,1049.8833967916082,1061.5057222173455,1034.386962890625,1034.386962890625,3400700,0.0,0.0
2019-09-03,1042.1352422377643,1088.6245467242072,1042.1352422377643,1053.757568359375,13096600,0.0,0.0
2019-09-04,1084.7503920004401,1158.3584543147556,1084.7503920004401,1100.246826171875,17043800,0.0,0.0
2019-09-05,1107.9950576205435,1135.1138177720952,1073.128080282834,1127.3656005859375,13805800,0.0,0.0
2019-09-06,1131.2396504170185,1166.1066259435704,1119.6173252415012,1146.736083984375,20756100,0.0,0.0
2019-09-09,1146.73618261072,1208.7219222112997,1146.73618261072,1169.9808349609375,29425500,0.0,0.0
2019-09-10,1169.9807070379386,1177.728923640839,1127.3655157219873,1131.2396240234375,11237400,0.0,0.0
2019-09-11,1162.23253306776,1189.3512921726744,1154.4843161806416,1173.8548583984375,15384500,0.0,0.0
2019-09-12,1189.3513785861185,1193.2254873111547,1162.2326175108649,1169.9808349609375,4231600,0.0,0.0
2019-09-13,1169.9806295460667,1177.7288456357758,1119.6172249629578,1123.4913330078125,6434400,0.0,0.0
2019-09-16,1154.4842155276726,1169.980647950863,1138.9877831044823,1150.610107421875,8052100,0.0,0.0
2019-09-17,1169.9807834754995,1173.8548920300543,1138.9879150390625,1138.9879150390625,3727600,0.0,0.0
2019-09-18,1138.9880252000762,1138.9880252000762,1104.1210448368086,1111.8692626953125,3323100,0.0,0.0
2019-09-19,1107.9950432575924,1123.4914774290273,1096.3727176290163,1100.246826171875,2812800,0.0,0.0
2019-09-20,1107.994930389513,1115.7431466859432,1073.1279570555773,1088.6243896484375,3156700,0.0,0.0
2019-09-23,1100.2468987064085,1104.1210075046706,1065.3799195220506,1069.2540283203125,2535500,0.0,0.0
2019-09-24,1061.5057976591543,1061.5057976591543,1030.5129276545074,1042.13525390625,3154000,0.0,0.0
2019-09-25,1030.5129276545074,1057.6316889085736,1015.0164926521841,1042.13525390625,1988100,0.0,0.0
2019-09-26,1053.7574189598881,1057.631527117829,1034.3868781701842,1038.260986328125,3668700,0.0,0.0
2019-09-27,1046.0093509449678,1077.0022206025965,1046.0093509449678,1053.757568359375,8535700,0.0,0.0
2019-09-30,1073.1279559117306,1077.0020640558162,1018.8904418945312,1018.8904418945312,3348600,0.0,0.0
2019-10-01,1061.5057976591543,1069.2540151603162,1038.2611451556693,1042.13525390625,2336400,0.0,0.0
2019-10-02,1038.2611565717793,1038.2611565717793,1011.1423950195312,1011.1423950195312,3616400,0.0,0.0
2019-10-03,1011.142345339753,1011.142345339753,980.1494765170785,999.52001953125,4792800,0.0,0.0
2019-10-04,1007.2681376535141,1011.1422458752584,987.8975965447927,995.6458129882812,1400600,0.0,0.0
2019-10-07,1011.142345339753,1015.0164539425873,987.8976937227471,999.52001953125,4951200,0.0,0.0
2019-10-08,1015.0165038127096,1022.7647213990662,1007.268286226353,1011.1423950195312,4393000,0.0,0.0
2019-10-09,1011.142345339753,1015.0164539425873,999.52001953125,999.52001953125,4931400,0.0,0.0
2019-10-10,1003.3941384277344,1007.2682470703126,968.5271606445312,968.5271606445312,9943000,0.0,0.0
2019-10-11,976.2753188189339,995.645860858992,972.4012104109222,987.8976440429688,7050000,0.0,0.0
2019-10-14,991.771704766537,1003.3940294317698,991.771704766537,995.6458129882812,4877200,0.0,0.0
2019-10-15,991.7718510536399,1018.8906126058879,991.7718510536399,1011.1423950195312,11078700,0.0,0.0
2019-10-16,1018.8905137282152,1030.5128389798679,1007.2681884765625,1007.2681884765625,10191800,0.0,0.0
2019-10-17,1015.0163337504456,1018.8904418945312,1003.3940093181885,1018.8904418945312,5957900,0.0,0.0
2019-10-18,1022.764676540018,1077.002197265625,1018.8905679167603,1077.002197265625,23667800,0.0,0.0
2019-10-21,1077.0022459168365,1092.4986811098845,1061.5058107237885,1069.2540283203125,6532300,0.0,0.0
2019-10-22,1069.253927951389,1080.8762532552082,1038.261060474537,1046.00927734375,2415600,0.0,0.0
2019-10-23,1061.5057110821758,1069.253927951389,1030.512843605324,1046.00927734375,7853900,0.0,0.0
2019-10-24,1046.009362656831,1057.6316889085736,1038.2611451556693,1042.13525390625,9061500,0.0,0.0
2019-10-25,1046.009198903131,1046.009198903131,1015.0163337504456,1018.8904418945312,11191000,0.0,0.0
2019-10-28,1030.5127867542615,1069.2538689630683,1018.8904620916194,1065.3797607421875,15980300,0.0,0.0
2019-10-29,1065.379792407043,1073.1280090790942,1026.6387090467867,1030.5128173828125,11558800,0.0,0.0
2019-10-30,1030.5128173828125,1042.1351423908893,1022.7646007107612,1030.5128173828125,7249500,0.0,0.0
2019-10-31,1042.1351116492126,1046.009219870957,991.771704766537,995.6458129882812,16116400,0.0,0.0
2019-11-01,987.897679302322,991.7717878486055,968.5271365709038,972.4012451171875,12694800,0.0,0.0
2019-11-04,991.7717524509804,991.7717524509804,976.2753188189339,987.8976440429688,12289700,0.0,0.0
2019-11-05,1007.2681673666588,1034.386925718838,995.645842358582,1030.5128173828125,13160900,0.0,0.0
2019-11-06,1026.6387605319057,1061.5057373046875,995.6458922894332,1061.5057373046875,18726700,0.0,0.0
2019-11-07,1061.5056069113991,1069.2538230202415,1011.1422022039241,1022.7645263671875,11965500,0.0,0.0
2019-11-08,1022.7646987017463,1069.2540031881892,1022.7646987017463,1053.757568359375,17536100,0.0,0.0
2019-11-11,1053.7574189598881,1065.3797434337102,1038.260986328125,1038.260986328125,8579400,0.0,0.0
2019-11-12,1046.0093372272995,1057.631663196492,1015.0164679761203,1026.6387939453125,14544300,0.0,0.0
2019-11-13,1022.7646221454328,1030.5128389798679,999.5199716421274,1007.2681884765625,12947600,0.0,0.0
2019-11-14,1007.2682470703126,1011.1423557128907,964.6530520019531,968.5271606445312,13505900,0.0,0.0
2019-11-15,968.5270554360712,1003.3940294317698,968.5270554360712,995.6458129882812,14614900,0.0,0.0
2019-11-18,1007.2682125135738,1011.1423210232414,991.7717784749034,1003.3941040039062,11660900,0.0,0.0
2019-11-19,987.8976549421037,1011.1423056466239,972.4012211390904,976.2753295898438,9863700,0.0,0.0
2019-11-20,987.8977038574219,987.8977038574219,968.5271606445312,968.5271606445312,12211400,0.0,0.0
2019-11-21,972.4011973505435,991.7717391304348,968.5270889945651,980.1494140625,12333800,0.0,0.0
2019-11-22,980.1494865722657,991.7718125,964.6530520019531,968.5271606445312,10880800,0.0,0.0
2019-11-25,968.527112688337,984.0235464913504,960.7788957868303,976.2753295898438,10971000,0.0,0.0
2019-11-26,976.2752820112573,984.0234985351561,960.7788489634596,984.0234985351562,10225000,0.0,0.0
2019-11-27,984.0235442497469,984.0235442497469,956.9047851562499,956.90478515625,11422600,0.0,0.0
2019-11-28,949.1565472146739,956.9047639266304,891.044921875,891.044921875,14181200,0.0,0.0
2019-11-29,891.04492750036,891.04492750036,836.8074101742511,840.6815185546875,14268300,0.0,0.0
2019-12-02,840.6815080122515,863.9261580033736,813.5627496892756,852.3038330078125,16373400,0.0,0.0
2019-12-03,852.3038828212584,887.1708598457644,848.42977426298,863.9262084960938,13896400,0.0,0.0
2019-12-04,860.0520468068678,860.0520468068678,829.059180255269,832.9332885742188,14854500,0.0,0.0
2019-12-05,832.9332548515981,860.0520119863013,832.9332548515981,848.4296875,12998500,0.0,0.0
2019-12-06,860.05204967152,867.8002663352273,848.4297246759588,852.3038330078125,11254200,0.0,0.0
2019-12-09,863.9261974233442,879.4226314578436,856.1779804060944,875.5485229492188,14082600,0.0,0.0
2019-12-10,883.2966747842573,937.534189902589,879.4225665615194,925.911865234375,18717600,0.0,0.0
2019-12-11,933.6601028114941,937.5342111219152,898.7931280177038,902.667236328125,14916900,0.0,0.0
2019-12-12,902.6672228528308,914.2895476105925,894.9190063476562,894.9190063476562,13042000,0.0,0.0
2019-12-13,910.4154152705752,918.1636315707503,871.6743337696996,898.7930908203125,17161400,0.0,0.0
2019-12-16,898.7931138616967,976.275278849774,898.7931138616967,964.6529541015625,27613600,0.0,0.0
2019-12-17,968.5271043043871,1015.0164053109977,968.5271043043871,1007.2681884765625,22935400,0.0,0.0
2019-12-18,1007.26822203374,1022.7646562188745,953.0307023857695,972.4012451171875,17829100,0.0,0.0
2019-12-19,972.4011737493079,999.519931582954,964.6529572254091,984.0234985351562,9177000,0.0,0.0
2019-12-20,991.7717878486055,999.5200049411728,972.4012451171875,972.4012451171875,9313600,0.0,0.0
2019-12-23,972.4011706003702,991.7717118473895,953.0306293533508,964.6529541015625,9790100,0.0,0.0
2019-12-26,960.7788696289062,984.0235197005734,960.7788696289062,960.7788696289062,9531700,0.0,0.0
2019-12-27,960.778904649078,968.5271216220543,941.4083622166369,945.282470703125,9272000,0.0,0.0
2019-12-30,937.534189902589,949.1565145708029,918.1636487888991,925.911865234375,9784500,0.0,0.0
2020-01-02,925.9118551459194,937.5341796875,910.415422423812,937.5341796875,2738700,0.0,0.0
2020-01-03,937.5342902981506,953.0307248485332,937.5342902981506,949.1566162109375,6196500,0.0,0.0
2020-01-06,945.2824598304655,972.4012189239625,933.6601345046811,956.90478515625,9321000,0.0,0.0
2020-01-07,964.6529935948989,987.8976440429688,956.9047767788757,987.8976440429688,9192600,0.0,0.0
2020-01-08,984.0234953485818,984.0234953485818,960.7788458521586,964.6529541015625,6006900,0.0,0.0
2020-01-09,964.6530020401062,972.4012189239625,953.0306767143218,956.90478515625,7766100,0.0,0.0
